ccc_name,ccc_id,ccc_source_institution_id,uc_name,uc_id,uc_source_institution_id,academic_year,academic_year_id,report_count,all_report_count,status,http_status,response_bytes,file_path,error
Norco College,148,148,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/norco_college__to__university_of_california_santa_cruz.json,
Ohlone College,48,48,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/ohlone_college__to__university_of_california_berkeley.json,
Ohlone College,48,48,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/ohlone_college__to__university_of_california_davis.json,
Ohlone College,48,48,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/ohlone_college__to__university_of_california_irvine.json,
Ohlone College,48,48,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/ohlone_college__to__university_of_california_los_angeles.json,
Ohlone College,48,48,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/ohlone_college__to__university_of_california_merced.json,
Ohlone College,48,48,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/ohlone_college__to__university_of_california_riverside.json,
Ohlone College,48,48,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/ohlone_college__to__university_of_california_san_diego.json,
Ohlone College,48,48,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/ohlone_college__to__university_of_california_santa_barbara.json,
Ohlone College,48,48,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/ohlone_college__to__university_of_california_santa_cruz.json,
Orange Coast College,74,74,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/orange_coast_college__to__university_of_california_berkeley.json,
Orange Coast College,74,74,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/orange_coast_college__to__university_of_california_davis.json,
Orange Coast College,74,74,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/orange_coast_college__to__university_of_california_irvine.json,
Orange Coast College,74,74,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/orange_coast_college__to__university_of_california_los_angeles.json,
Orange Coast College,74,74,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/orange_coast_college__to__university_of_california_merced.json,
Orange Coast College,74,74,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/orange_coast_college__to__university_of_california_riverside.json,
Orange Coast College,74,74,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/orange_coast_college__to__university_of_california_san_diego.json,
Orange Coast College,74,74,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/orange_coast_college__to__university_of_california_santa_barbara.json,
Orange Coast College,74,74,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/orange_coast_college__to__university_of_california_santa_cruz.json,
Oxnard College,87,87,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/oxnard_college__to__university_of_california_berkeley.json,
Oxnard College,87,87,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/oxnard_college__to__university_of_california_davis.json,
Oxnard College,87,87,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/oxnard_college__to__university_of_california_irvine.json,
Oxnard College,87,87,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/oxnard_college__to__university_of_california_los_angeles.json,
Oxnard College,87,87,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/oxnard_college__to__university_of_california_merced.json,
Oxnard College,87,87,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/oxnard_college__to__university_of_california_riverside.json,
Oxnard College,87,87,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/oxnard_college__to__university_of_california_san_diego.json,
Oxnard College,87,87,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/oxnard_college__to__university_of_california_santa_barbara.json,
Oxnard College,87,87,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/oxnard_college__to__university_of_california_santa_cruz.json,
Palo Verde College,63,63,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/palo_verde_college__to__university_of_california_berkeley.json,
Palo Verde College,63,63,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/palo_verde_college__to__university_of_california_davis.json,
Palo Verde College,63,63,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/palo_verde_college__to__university_of_california_irvine.json,
Palo Verde College,63,63,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/palo_verde_college__to__university_of_california_los_angeles.json,
Palo Verde College,63,63,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/palo_verde_college__to__university_of_california_merced.json,
Palo Verde College,63,63,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/palo_verde_college__to__university_of_california_riverside.json,
Palo Verde College,63,63,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/palo_verde_college__to__university_of_california_san_diego.json,
Palo Verde College,63,63,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/palo_verde_college__to__university_of_california_santa_barbara.json,
Palo Verde College,63,63,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/palo_verde_college__to__university_of_california_santa_cruz.json,
Palomar College,56,56,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/palomar_college__to__university_of_california_berkeley.json,
Palomar College,56,56,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/palomar_college__to__university_of_california_davis.json,
Palomar College,56,56,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/palomar_college__to__university_of_california_irvine.json,
Palomar College,56,56,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/palomar_college__to__university_of_california_los_angeles.json,
Palomar College,56,56,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/palomar_college__to__university_of_california_merced.json,
Palomar College,56,56,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/palomar_college__to__university_of_california_riverside.json,
Palomar College,56,56,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/palomar_college__to__university_of_california_san_diego.json,
Palomar College,56,56,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/palomar_college__to__university_of_california_santa_barbara.json,
Palomar College,56,56,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/palomar_college__to__university_of_california_santa_cruz.json,
Pasadena City College,49,49,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/pasadena_city_college__to__university_of_california_berkeley.json,
Pasadena City College,49,49,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/pasadena_city_college__to__university_of_california_davis.json,
Pasadena City College,49,49,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/pasadena_city_college__to__university_of_california_irvine.json,
Pasadena City College,49,49,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/pasadena_city_college__to__university_of_california_los_angeles.json,
Pasadena City College,49,49,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/pasadena_city_college__to__university_of_california_merced.json,
Pasadena City College,49,49,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/pasadena_city_college__to__university_of_california_riverside.json,
Pasadena City College,49,49,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/pasadena_city_college__to__university_of_california_san_diego.json,
Pasadena City College,49,49,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/pasadena_city_college__to__university_of_california_santa_barbara.json,
Pasadena City College,49,49,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/pasadena_city_college__to__university_of_california_santa_cruz.json,
Porterville College,125,125,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/porterville_college__to__university_of_california_berkeley.json,
Porterville College,125,125,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/porterville_college__to__university_of_california_davis.json,
Porterville College,125,125,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/porterville_college__to__university_of_california_irvine.json,
Porterville College,125,125,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/porterville_college__to__university_of_california_los_angeles.json,
Porterville College,125,125,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/porterville_college__to__university_of_california_merced.json,
Porterville College,125,125,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/porterville_college__to__university_of_california_riverside.json,
